id_senha,agencia,codigo_agencia,numero_balcao,tipo_servico,data_atendimento,hora_chegada,hora_atendimento,hora_fim,tempo_espera_min,tempo_atendimento_min,status_atendimento,prioridade,funcionario_id,capacidade_balcao,observacoes
SNH0010356,Kilamba ,KXM-MAI,3,Crédito,21/02/2025,13:47,15:30,15:35,103,5,Reagendado,Empresa,FUN0050,4,
SNH0011671,Benfica,KXM-BEN,3,,2025-01-29,11:17,12:43,12:47,86,4,Atendido,Empresa,FUN0049,4,Atendimento prioritário solicitado
SNH0016107,Maianga,KXM-MAI,1,Abertura de Conta,13/02/2025,08:34,09:20,09:46,46,26,Atendido,Empresa,FUN0014,4,Cliente voltará amanhã
SNH0004025,Cazenga,KXM-CAZ,1,Actualização de Dados,2025-02-05,10:02,12:32,09:28,47,14,Desistiu,Empresa,FUN0020,4,Sistema lento
SNH0018983,Benfica,KXM-BEN,1,deposito,2025-03-10,08:58,09:44,09:52,46,8,Atendido,Normal,FUN0023,4,Cliente satisfeito
SEN-0015737,Kilamba,KXM-KIL,4,Actualizacao de Dados,30/01/2025,09:19,10:17,10:36,58,-16,Atendido,Idoso,FUN0043,4,Cliente reclamou do tempo de espera
SNH0012379,MAIANGA,KXM-VIA,3,Crédito,07/02/2025,11:33,13:28,14:13,115,45,Atendido,Gestante,FUN0040,4,Cliente satisfeito
SNH0014050,Rangel,KXM-RAN,2,Pagamento de Serviços,2025-03-04,13:13,13:46,,33,-12,Desistiu,Empresa,FUN0021,4,
SNH0008224,Viana,KXM-VIA,3,Depósito,04/01/2025,13:32,14:33,15:15,61,42,Atendido,Normal,,4,Sistema lento
SNH0008951,Rangel,KXM-RAN,3,Depósito,16-01-2025,13:16,14:05,,49,34,Desistiu,Normal,FUN0033,4,
SNH0018118,Kilamba,KXM-KIL,1,Actualização de Dados,21-03-2025,08:08,10:08,10:44,120,36,Atendido,Empresa,FUN0006,4,
SEN-0018323,Kilamba,KXM-KIL,3,Levantamento,2025-02-13,11:22,12:21,12:34,59,13,Atendido,Normal,FUN0022,4,
SNH0009424,Rangel,KXM-RAN,4,Depósito,13-03-2025,12:03,12:28,12:43,25,15,Atendido,Empresa,FUN0017,4,Problema com o cartão
SNH0003214,Ingombota,KXM-ING,2,Actualização de Dados,06/02/2025,10:22,10:34,11:06,0,32,Atendido,Gestante,FUN0036,4,Impressora com falha
SNH0018652,Maianga,KXM-MAI,2,CRÉDITO,13-02-2025,09:17,10:44,11:20,87,36,Atendido,Normal,FUN0015,4,Sistema lento
SNH0019741,Samba,KXM-SAM,2,,22/02/2025,14:45,15:30,15:51,45,21,Atendido,Normal,FUN0039,4,
SNH0005137,Benfica,KXM-BEN,2,Depósit0,2025-01-20,14:27,14:36,15:16,9,40,Atendido,Idoso,FUN0017,4,
SNH0001201,Talatona,KXM-TAL,1,Pagamento de Serviços,2025-03-28,14:51,15:37,16:20,46,43,Atendido,Normal,FUN0010,4,Cliente reclamou do tempo de espera
SNH0008356,Miramar,KXM-MIR,3,Crédito,14-01-2025,,14:23,,487,38,Desistiu,Normal,FUN0016,4,Cliente reclamou do tempo de espera
SNH0017948,Talatona,KXM-TAL,3,Actualização de Dados,2025-03-07,10:52,11:38,11:55,46,17,Atendido,Idoso,FUN0006,4,Falta de documentos
SNH0008863,Maianga,KXM-MAI,3,Depósito,2025-01-06,14:30,14:39,,9,39,Desistiu,Normal,FUN0021,4,
SNH0015188,Cazenga,KXM-CAZ,4,Transferência,2025-03-20,09:40,10:01,10:18,21,17,Atendido,Empresa ,FUN0027,4,Impressora com falha
SNH0009713,Kilamba,KXM-KIL,4,Levantamento,12/02/2025,13:11,15:38,08:42,113,30,Reagendado,Normal,,4,Sem energia - sistema reiniciado
SNH0016329,Miramar,KXM-MIR,1,Abertura de Conta,2025/01/27,09:13,10:38,,85,21,Atendido,Empresa,FUN0029,4,Sem energia - sistema reiniciado
SNH0012205,Rangel,KXM-RAN,1,Levantamento,03/02/2025,10:51,11:58,12:03,67,5,Atendido,Normal,FUN0040,4,
SNH0009047,Benfica,KXM-BEN,3,Deposito,2025/01/22,11:50,13:02,13:11,72,9,Atendido,Idoso,FUN0046,4,Cliente reclamou do tempo de espera
SNH0013941,Viana,KXM-VIA,1,pagamento de serviços,27-01-2025,08:53,10:21,10:34,88,13,Atendido,Normal,FUN0012,4,Cliente satisfeito
SNH0000527,Benfica,KXM-BEN,2,Actualização de Dados,27/03/2025,10:15,10:27,10:51,12,24,Atendido,Normal,FUN0046,4,Sistema lento
SNH0013464,Ingombota,KXM-ING,4,Levantamento,24/03/2025,14:19,15:29,15:51,70,22,Reagendado,Normal,FUN0046,4,Problema com o cartão
SNH0018116,Maianga,KXM-MAI,1,Depósito,2025-01-18,12:37,13:40,14:09,63,29,Atendido,Empresa,FUN0020,4,
SNH0000149,Talatona,KXM-TAL,4,Pagamento de Serviços,04/01/2025,14:50,14:51,15:08,1,17,Atendido,Gestante,FUN0020,4,Problema com o cartão
SNH0015535,Viana,KXM-VIA,4,Crédito,2025-01-02,09:02,10:37,11:20,95,43,Atendido,Normal,FUN0026,4,
SNH0007185,Cazenga,KXM-CAZ,4,Abertura de Conta,2025/03/22,09:34,11:04,11:45,90,41,Atendido,Normal,FUN0031,4,
SNH0003891,Kilamba,KXM-KIL,2,CRÉDITO,25/03/2025,10:35,12:32,12:44,117,12,Atendido,Empresa,FUN0038,4,Sem energia - sistema reiniciado
SNH0006172,Cazenga,KXM-CAZ,3,Actualizacao de Dados,27-01-2025,12:53,14:46,,113,10,Desistiu,Idoso,FUN0040,4,
SNH0003690,Benfica,KXM-BEN,3,Actualização de Dados,26-03-2025,13:00,13:48,13:55,48,7,Atendido,Normal,FUN0045,4,Falta de documentos
SNH0006280,Cazenga,KXM-CAZ,2,Transferência,14-01-2025,11:01,11:28,11:52,27,24,Atendido,Gestante,FUN0017,4,Cliente reclamou do tempo de espera
SNH0007814,Benfica,KXM-BEN,1,Abertura de Conta,08/02/2025,08:58,10:18,10:53,80,35,Reagendado,Normal,FUN0014,4,
SN16786,Maianga,KXM-MAI,1,Crédito,28/01/2025,11:42,12:42,12:56,60,14,Atendido,Normal,FUN0019,4,Sistema lento
SNH0003260,Kilamba,KXM-KIL,1,Crédito,27/01/2025,13:39,13:58,14:06,19,8,Reagendado,Normal,FUN0016,4,
SNH0009744,Viana,KXM-VIA,2,Depósito,13-01-2025,13:02,13:52,14:33,50,41,Atendido,Empresa,,4,
SNH0017045,Talatona,KXM-TAL,2,Transferência,10/03/2025,11:47,12:54,13:37,67,43,Atendido,Normal,FUN0027,4,
SNH0011116,Rangel,KXM-RAN,3,Depósito,18-02-2025,09:12,10:05,10:27,53,22,Atendido,Normal,,4,Cliente voltará amanhã
SNH0005718,Maianga,KXM-MAI,1,Crédito,2025-02-10,08:34,13:23,09:27,81,25,Desistiu,Idoso,FUN0036,4,
SNH0016816,Samba,KXM-SAM,1,Crédito,08/02/2025,13:21,13:38,,17,30,Desistiu,Normal,FUN0048,4,
SNH0016540,Viana,KXM-VIA,2,Levantamento,21/02/2025,14:28,16:22,16:59,114,37,Atendido,Idoso,FUN0014,4,Falta de documentos
SNH0007289,Viana,KXM-VIA,3,Depósito,21/01/2025,13:16,14:48,15:04,92,16,Atendido, Normal,FUN0007,4,Sem energia - sistema reiniciado
SNH0012091,Samba,KXM-SAM,4,Transferência,2025/02/06,11:25,12:11,12:40,46,29,Atendido,Empresa,FUN0037,4,Falta de documentos
SEN-0015881,Viana,KXM-VIA,2,Pagamento de Serviços,2025/03/28,14:18,15:34,16:08,76,34,Atendido,Idoso,FUN0004,4,Impressora com falha
SNH0010118,Samba,KXM-SAM,3,Actualização de Dados,08/02/2025,13:47,15:40,16:05,113,25,Reagendado,Normal,FUN0029,4,Sem energia - sistema reiniciado
SNH0013538,Ingombota,KXM-ING,1,Abertura de conta,12/03/2025,14:51,16:47,16:59,116,12,Atendido,Gestante,FUN0040,4,Problema com o cartão
SNH0011747,Viana,KXM-VIA,3,Actualização de Dados,07/03/2025,14:59,16:00,16:21,61,21,Atendido, Normal,FUN0014,4,Falta de documentos
SNH0006036,Maianga,KXM-MAI,1,Abertura de Conta,18/01/2025,14:47,16:03,16:45,76,42,Atendido,Normal,FUN0017,4,Problema com o cartão
SEN-0004990,Ingombota,KXM-ING,3,Levantamento,19-02-2025,13:34,13:40,13:44,6,4,Atendido,Normal,FUN0050,4,Cliente voltará amanhã
SNH0001679,Benfica,KXM-BEN,2,Depósito,31/03/2025,14:58,16:41,17:01,103,20,Atendido,Gestante,FUN0017,4,Cliente voltará amanhã
SNH0003531,Rangel,KXM-RAN,3,Actualização de Dados,2025-01-22,09:48,09:59,10:29,0,30,Atendido,Normal,FUN0049,4,Impressora com falha
SNH0018240,Rangel,KXM-RAN,2,Pagamento de Serviços,2025-03-01,09:14,10:10,10:33,56,-17,Reagendado,Normal,FUN0017,4,Sem energia - sistema reiniciado
SNH0009140,Cazenga,KXM-CAZ,1,Crédito,2025/01/23,13:58,14:52,15:11,54,19,Atendido,Normal,FUN0006,4,
SEN-0008535,Kilamba,KXM-KIL,1, Levantamento,05/03/2025,12:05,12:13,,8,14,Desistiu,Idoso,FUN0036,4,Sistema lento
SNH0010969,Rangel,KXM-RAN,2,Abertura de Conta,21/03/2025,13:03,14:15,14:44,72,29,Atendido,Empresa,FUN0009,4,
SNH0014160,Cazenga,KXM-CAZ,3,Levantamento,14/02/2025,14:29,15:20,15:43,51,23,Atendido,Empresa,FUN0048,4,Impressora com falha
SNH0003916,Cazenga,KXM-CAZ,4,Levantamento,20/01/2025,,09:46,09:53,60,7,Desistiu,Normal,FUN0042,4,Sem energia - sistema reiniciado
SNH0000781,Miramar,KXM-MIR,2,Depósito,08/01/2025,12:00,12:22,12:57,22,-3,Atendido,Normal,FUN0021,4,Impressora com falha
SNH0019424,Miramar,KXM-MIR,1,Transferência,29/03/2025,14:59,15:29,15:58,30,29,Atendido,Normal,FUN0028,4,Cliente voltará amanhã
SNH0016789,Miramar,KXM-MIR,1,Depósito,15/01/2025,14:39,16:04,16:12,85,8,Atendido,Normal,FUN0023,4,
SNH0010170,Miramar,KXM-MIR,1, Levantamento,06/01/2025,14:34,15:13,15:56,39,43,Atendido,Idoso,FUN0027,4,Problema com o cartão
SNH0010392,Kilamba,KXM-KIL,3,DEPOSITO,14/02/2025,13:54,13:59,,5,15,Atendido,Normal,FUN0030,4,Atendimento prioritário solicitado
SNH0001929,Talatona,KXM-TAL,3,Pagamento de Serviços,18/01/2025,09:23,10:31,,68,42,Desistiu,Normal,FUN0020,4,
SNH0002109,Cazenga,KXM-CAZ,3,Pagamento de Serviços,31/01/2025,11:03,12:54,13:13,111,19,Desistiu,Normal,FUN0041,4,Atendimento prioritário solicitado
SNH0001499,Talatona,KXM-TAL,2,Actualização de Dados,10/02/2025,,13:51,14:14,103,23,Atendido,Idoso,FUN0037,4,
SNH0019643,Talatona,KXM-TAL,2,Transferência,08/02/2025,14:01,15:45,16:30,0,-4,Atendido,IDOSO,FUN0006,4,
SNH0008029,Viana,KXM-VIA,1,,26/03/2025,10:26,12:16,12:44,110,28,Atendido,Idoso,FUN0007,4,
SN7641,Cazenga,KXM-CAZ,2,Crédito,31-01-2025,08:03,09:00,09:35,57,-19,Atendido,Normal,FUN0012,4,
SNH0017864,Viana,KXM-VIA,4,Actualização de Dados,01/03/2025,14:11,15:09,15:31,58,22,Reagendado,Idoso,FUN0043,4,Problema com o cartão
SNH0015433,Miramar,KXM-MIR,3,Pagamento de Serviços,21/02/2025,13:00,14:19,14:28,79,9,Reagendado,Normal,FUN0035,4,
SNH0001245,Rangel,KXM-RAN,4,Pagamento de Serviços,24/02/2025,12:30,14:14,14:39,104,25,Reagendado,IDOSO,FUN0003,4,
SNH0006832,Miramar,KXM-MIR,2,Crédito,2025/03/03,13:59,14:00,14:37,1,37,Atendido,Normal,FUN0020,4,Impressora com falha
SNH0003388,MAIANGA,KXM-SAM,1,Crédito,2025-03-25,12:24,13:54,,90,42,Desistiu,Normal,FUN0049,4,
SNH0007194,Ingombota,KXM-ING,4,Depósit0,2025-02-27,09:42,10:32,11:04,50,32,Desistiu,Normal,FUN0033,4,Atendimento prioritário solicitado
SNH0003382,Ingombota,KXM-ING,1,Actualização de Dados,27/03/2025,10:38,10:55,11:20,0,25,Atendido,Idoso,FUN0033,4,
SNH0015578,Ingombota,KXM-ING,3,Levantamento,17-03-2025,10:01,11:26,11:48,85,22,Reagendado,Normal,FUN0049,4,
SNH0016747,Maianga,KXM-MAI,1,Abertura de Conta,31/03/2025,10:35,11:36,12:10,61,34,Atendido,Normal,,4,
SNH0019140,Miramar,KXM-MIR,3,Abertura de Conta,12/03/2025,10:33,12:18,12:23,105,5,Desistiu,Empresa,FUN0001,4,
SNH0019182,Rangel,KXM-RAN,3,Pagamento de Serviços,2025-01-28,11:05,11:39,12:04,34,25,Atendido,Normal,FUN0014,4,
SNH0003933,Ingombota,KXM-ING,3,Pagamento de Serviços,10-01-2025,08:01,08:15,08:46,14,31,Atendido,Empresa,FUN0023,4,
SNH0013698,Cazenga,KXM-CAZ,1,Actualização de Dados,2025-02-20,12:29,14:21,,112,11,Atendido,Normal,FUN0017,4,
SNH0015832,Miramar,KXM-MIR,2,Pagamento de Serviços,2025-01-31,11:55,12:03,12:46,8,43,Atendido,Normal,FUN0042,4,Impressora com falha
SNH0012891,Kilamba,KXM-KIL,1,Depósito,17/02/2025,13:23,15:09,15:36,106,27,Reagendado,Normal,FUN0007,4,
SNH0000983,Kilamba,KXM-KIL,4,Depósito,19-02-2025,14:09,14:39,15:03,30,24,Atendido,Empresa ,FUN0004,4,Impressora com falha
SNH0004055,Benfica,KXM-BEN,3,Credito,27/03/2025,13:08,15:06,15:43,118,37,Reagendado,Normal,FUN0019,4,Impressora com falha
SN16165,Miramar,KXM-MIR,4,Actualização de Dados,06/01/2025,13:53,14:53,15:10,60,17,Atendido,Normal,FUN0046,4,Falta de documentos
SNH0018799,Kilamba,KXM-KIL,1,Levantamento,17/02/2025,10:11,11:46,12:04,0,18,Atendido,Normal,FUN0049,4,
SNH0004538,Kilamba,KXM-KIL,3,Pagamento de Serviços,20/01/2025,11:15,12:58,13:11,103,13,Atendido,Normal,FUN0036,4,Sistema lento
SNH0014090,Cazenga,KXM-CAZ,3,Depósito,2025/01/20,,14:22,14:32,26,10,Atendido,Normal,FUN0020,4,
SNH0000822,Cazenga,KXM-CAZ,3,Crédito,14/02/2025,13:25,15:06,,101,33,Desistiu,Normal,FUN0042,4,
SNH0007221,Samba,KXM-SAM,1,Depósito,2025-03-24,08:06,15:50,09:01,94,25,Atendido,Normal,FUN0012,4,Sistema lento
SNH0005977,Viana,KXM-VIA,2,Actualização de Dados,2025/01/27,,12:19,12:44,120,25,Atendido,Normal,FUN0011,4,Cliente voltará amanhã
SNH0004301,Cazenga,KXM-CAZ,2,Depósito,12/02/2025,13:31,15:19,15:54,108,35,Atendido,Normal,FUN0033,4,Falta de documentos
SNH0002667,Cazenga,KXM-CAZ,3,Crédito,20/02/2025,11:41,13:29,13:53,108,24,Atendido,Normal,FUN0006,4,
SNH0015749,Viana,KXM-VIA,2,Crédito,2025-01-29,08:25,09:20,09:43,55,23,Atendido,Normal,FUN0015,4,Sem energia - sistema reiniciado
SNH0010670,Cazenga,KXM-CAZ,1,Deposito,04/03/2025,11:34,12:01,12:44,27,43,Atendido,Normal,FUN0025,4,
SNH0013257,Samba,KXM-SAM,4,Levantamento,10/02/2025,,15:07,,65,41,Desistiu,Normal,,4,
SNH0007906,Talatona,KXM-TAL,2,Abertura de Conta,2025-01-13,13:13,14:29,14:56,76,27,Atendido,Normal,FUN0015,4,Atendimento prioritário solicitado
SNH0019487,Viana,KXM-VIA,2,Actualização de Dados,20/02/2025,09:57,10:54,11:34,57,40,Atendido,Idoso,FUN0038,4,
SNH0017442,Maianga,KXM-MAI,1,Abertura de Conta,12-03-2025,10:29,12:04,,95,20,Atendido,Gestante,FUN0016,4,Cliente voltará amanhã
SNH0006677,MAIANGA,KXM-KIL,4,Crédito,2025-03-22,13:52,15:52,16:07,120,15,Atendido,Gestante,FUN0015,4,Impressora com falha
SNH0011187,Samba,KXM-SAM,1,Pagamento de Serviços,2025-01-08,12:41,13:41,14:14,60,33,Atendido,Idoso,FUN0012,4,Atendimento prioritário solicitado
SNH0016477,Miramar,KXM-MIR,1,Crédito,22/02/2025,14:24,15:32,16:01,68,29,Reagendado,Normal,FUN0042,4,
SNH0013027,Rangel,KXM-RAN,2,Crédito,2025-01-08,09:08,10:28,10:34,80,6,Atendido,Idoso,FUN0011,4,Atendimento prioritário solicitado
SNH0015006,Samba,KXM-SAM,3,,13/03/2025,12:29,13:23,13:47,54,24,Atendido,Normal,FUN0003,4,
SNH0002427,Talatona,KXM-TAL,2,Transferência,11/02/2025,11:08,11:09,11:34,1,25,Reagendado,Gestante,FUN0047,4,Cliente reclamou do tempo de espera
SNH0014710,Benfica,KXM-BEN,1,Transferência,12/03/2025,08:44,09:46,09:55,62,9,Atendido,Gestante,FUN0004,4,
SNH0009130,Viana,KXM-VIA,3,Depósito,30/01/2025,14:44,15:55,16:26,71,31,Atendido,Normal,FUN0019,4,
SNH0005925,Rangel,KXM-RAN,4,Depósito,06/03/2025,14:53,15:05,15:38,12,33,Atendido,Normal,FUN0016,4,
SNH0013474,Maianga,KXM-MAI,2,Levantamento,24/02/2025,11:54,12:58,13:31,0,33,Atendido,Normal,FUN0013,4,Falta de documentos
SNH0012176,Ingombota,KXM-ING,1,Pagamento de Serviços,02/01/2025,08:54,10:16,10:57,82,41,Atendido,Empresa,FUN0036,4,Impressora com falha
SNH0009899,Benfica,KXM-BEN,2,Crédito,13/01/2025,13:38,13:39,13:49,1,10,Atendido,Empresa,FUN0017,4,
SNH0000644,Cazenga,KXM-CAZ,1,Abertura de Conta,03/02/2025,12:20,12:58,13:32,38,34,Reagendado,Empresa,FUN0004,4,Cliente voltará amanhã
SNH0012351,Talatona,KXM-TAL,3,Levantamento,04-01-2025,08:42,10:13,10:27,91,14,Desistiu,Normal,FUN0032,4,Sem energia - sistema reiniciado
SNH0001309,Samba,KXM-SAM,4,Levantamento,31/03/2025,08:20,09:21,09:53,61,32,Atendido,Idoso,FUN0004,4,Sistema lento
SNH0018922,Maianga,KXM-MAI,2,Depósito,18/01/2025,09:42,09:56,10:18,14,22,Atendido,Empresa,FUN0036,4,Atendimento prioritário solicitado
SNH0017578,Samba,KXM-SAM,3,Levantamento,2025-03-10,14:07,14:56,15:10,49,14,Atendido,Empresa,FUN0039,4,Cliente reclamou do tempo de espera
SNH0005709,Cazenga,KXM-CAZ,1,Crédito,14/01/2025,08:57,10:32,10:47,95,15,Atendido,Normal,FUN0034,4,Sem energia - sistema reiniciado
SNH0017603,Cazenga,KXM-CAZ,4,Depósito ,2025/02/03,09:55,10:50,10:59,55,9,Atendido,Idoso,FUN0019,4,
SNH0007567,Kilamba,KXM-KIL,3,Depósito,2025-03-03,14:26,15:00,15:20,34,20,Reagendado,Idoso,FUN0023,4,
SNH0018088,Talatona,KXM-TAL,3,,15/02/2025,09:34,11:18,11:27,104,9,Desistiu,Normal,,4,
SNH0004299,Cazenga,KXM-CAZ,4,Levantamento,27/02/2025,08:15,08:24,08:29,9,5,Atendido,Normal,FUN0047,4,
SNH0006358,Ingombota,KXM-ING,3,Levantamento,2025-03-05,13:08,14:08,14:39,60,31,Atendido,Idoso,FUN0002,4,Sistema lento
SNH0009407,Talatona,KXM-TAL,1,Actualização de Dados,31/03/2025,11:44,12:21,12:25,37,4,Atendido,Empresa,FUN0042,4,
SNH0005862,Kilamba ,KXM-TAL,3,Abertura de Conta,28/03/2025,14:01,14:26,15:09,0,43,Atendido,Idoso,FUN0020,4,Falta de documentos
SNH0013384,Kilamba,KXM-KIL,3,CRÉDITO,04/03/2025,10:54,11:11,11:21,17,10,Atendido,Empresa,FUN0018,4,Falta de documentos
SNH0010588,Benfica,KXM-BEN,4,Abertura de Conta,2025-01-17,08:35,09:50,10:31,75,41,Desistiu,Normal,FUN0040,4,
SNH0016827,Rangel,KXM-RAN,2,Transferência,11/03/2025,14:57,16:40,,103,9,Desistiu,Normal,FUN0006,4,Sem energia - sistema reiniciado
SNH0008869,Kilamba,KXM-KIL,3,Abertura de Conta,15/02/2025,13:46,15:32,16:08,0,36,Desistiu,Normal,FUN0008,4,Falta de documentos
SNH0011586,Talatona,KXM-TAL,3,Deposito,2025-02-21,08:55,09:02,,7,33,Desistiu,Gestante,FUN0001,4,Atendimento prioritário solicitado
SNH0003172,Samba,KXM-SAM,2,Actualização de Dados,2025/01/16,13:20,13:52,14:12,32,20,Atendido,Gestante,FUN0002,4,Sistema lento
SNH0018765,Samba,KXM-SAM,3,Crédito,13/02/2025,10:10,10:37,11:16,27,39,Atendido,Normal,FUN0046,4,
SNH0016826,Benfica,KXM-BEN,4,Abertura de Conta,2025/01/02,11:23,11:38,11:52,15,14,Atendido,Normal,FUN0027,4,Cliente satisfeito
SNH0014997,Miramar,KXM-MIR,2,Pagamento de Serviços,04/03/2025,13:50,13:54,14:37,4,43,Atendido,Gestante,FUN0008,4,Cliente satisfeito
SNH0000641,Benfica,KXM-BEN,3,Levantamento,01-03-2025,12:59,13:14,13:45,15,31,Desistiu,Normal,FUN0033,4,
SNH0001078,Maianga,KXM-MAI,1,Pagamento de Serviços,18/02/2025,08:02,08:54,09:34,52,40,Atendido,Normal,FUN0021,4,Cliente reclamou do tempo de espera
SNH0014354,Miramar,KXM-MIR,4,Actualização de Dados,2025-01-16,09:25,11:12,11:54,107,42,Atendido,Normal,FUN0037,4,Atendimento prioritário solicitado
SNH0010278,Talatona,KXM-TAL,1,Pagamento de Serviços,31-03-2025,13:57,15:27,16:12,90,45,Atendido,Normal,,4,
SNH0002328,Ingombota,KXM-ING,4,Levantamento,2025/01/27,08:09,08:33,08:40,24,7,Atendido,Normal,FUN0050,4,Sem energia - sistema reiniciado
SNH0006211,Benfica,KXM-BEN,3,Levantamento,05/02/2025,12:10,13:27,13:50,77,23,Atendido,Normal,FUN0026,4,Cliente satisfeito
SN19304,Viana,KXM-VIA,3,Actualizacao de Dados,2025-03-14,14:56,16:37,17:00,101,23,Desistiu,Normal,FUN0050,4,
SNH0011805,Miramar,KXM-MIR,4,Crédito,19/03/2025,09:53,11:08,,75,13,Desistiu,Normal,FUN0010,4,
SNH0012094,Ingombota,KXM-ING,2,Crédito,01/03/2025,14:10,14:41,14:50,31,9,Reagendado,Gestante,FUN0047,4,Impressora com falha
SNH0014165,Cazenga,KXM-CAZ,2,Depósito,02/01/2025,11:56,13:03,13:12,67,9,Desistiu,Normal,FUN0018,4,
SN1993,Talatona,KXM-TAL,4,Actualizacao de Dados,11-01-2025,11:18,11:47,12:08,29,21,Atendido,Normal,FUN0044,4,Cliente reclamou do tempo de espera
SNH0005762,Samba,KXM-SAM,2,Levantamento,19/02/2025,11:25,12:46,12:59,81,13,Atendido,Idoso,FUN0001,4,Problema com o cartão
SNH0018761,Kilamba,KXM-KIL,4,Crédito,10/02/2025,10:34,11:58,12:14,84,16,Atendido,IDOSO,FUN0006,4,
SNH0012726,Cazenga,KXM-CAZ,1,Pagamento de Serviços,04-03-2025,14:34,15:09,15:47,35,38,Atendido,Idoso,FUN0042,4,Cliente reclamou do tempo de espera
SNH0012336,Samba,KXM-SAM,2,Crédito,11/01/2025,09:03,10:54,,111,25,Desistiu,Normal,FUN0034,4,
SNH0014981,Maianga,KXM-MAI,3,Pagamento de Serviços,06/02/2025,14:05,14:18,14:26,13,8,Atendido,Normal,FUN0026,4,
SEN-0018366,Maianga,KXM-MAI,1,Pagamento de Serviços,2025-01-29,08:40,10:37,11:12,117,35,Atendido, Normal,FUN0022,4,Impressora com falha
SNH0008927,Talatona,KXM-TAL,3,Tranferência,2025-01-27,09:26,10:46,10:54,80,8,Atendido,Idoso,FUN0040,4,Falta de documentos
SNH0002155,Rangel,KXM-RAN,2,Abertura de Conta,04/01/2025,08:42,09:42,10:20,60,38,Atendido,Normal,FUN0039,4,
SNH0010942,Miramar,KXM-MIR,1,Crédito,25/01/2025,,14:36,15:20,-28,44,Atendido,Gestante,FUN0007,4,
SNH0005909,Miramar,KXM-MIR,2,Transferência,2025-02-04,10:42,11:05,11:38,23,33,Atendido,Gestante,FUN0033,4,
SNH0014190,Cazenga,KXM-CAZ,3,Levantamento,11-01-2025,08:57,09:56,10:04,59,8,Atendido,Normal,FUN0047,4,Sistema lento
SNH0018768,Miramar,KXM-MIR,2,Abertura de Conta,2025/03/31,14:38,16:16,16:36,98,20,Atendido,Empresa,FUN0015,4,Problema com o cartão
SNH0018556,Benfica,KXM-BEN,4,Pagamento de Serviços,17/02/2025,12:23,12:39,13:20,16,41,Atendido,Normal,FUN0024,4,
SNH0016123,Cazenga,KXM-CAZ,2,Abertura de Conta,18/01/2025,10:06,10:08,10:42,2,34,Atendido,Gestante,FUN0039,4,
SNH0005684,Rangel,KXM-RAN,1,Depósito,2025-01-27,14:55,16:35,16:57,100,22,Atendido,Normal,FUN0035,4,
SNH0016701,Samba,KXM-SAM,3,Abertura de Conta,18/02/2025,12:09,12:23,,14,33,Desistiu,Normal,FUN0010,4,
SNH0011801,Talatona,KXM-TAL,1,Transferência,2025-02-21,14:52,15:11,15:21,19,10,Atendido,Empresa,FUN0001,4,Problema com o cartão
SNH0006693,Talatona,KXM-TAL,2,Actualização de Dados,2025-03-31,10:59,11:58,12:19,59,21,Reagendado,Idoso,FUN0011,4,Cliente satisfeito
SNH0003377,Kilamba,KXM-KIL,4,Abertura de conta,15/02/2025,11:58,12:05,12:23,7,18,Atendido,Normal,FUN0049,4,
SNH0013172,Rangel,KXM-RAN,2,Tranferência,2025-01-22,14:44,14:44,15:18,-30,-6,Atendido,Normal,FUN0040,4,Cliente voltará amanhã
SNH0004715,Viana,KXM-VIA,1,Deposito,2025-03-04,,09:32,09:50,0,18,Desistiu,Normal,FUN0014,4,
SNH0000851,Kilamba,KXM-KIL,1,Abertura de Conta,2025-02-12,13:44,13:44,,0,5,Desistiu,Normal,FUN0033,4,Impressora com falha
SNH0006441,Kilamba,KXM-KIL,3,Depósito,2025/01/20,11:23,12:05,12:25,42,20,Atendido,Normal,FUN0010,4,
SNH0006713,Benfica,KXM-BEN,2,,11/03/2025,09:22,10:47,,85,8,Desistiu,Normal,FUN0030,4,Impressora com falha
SNH0000546,Ingombota,KXM-ING,2,Pagamento de Serviços,09/01/2025,13:16,14:09,14:22,53,13,Atendido,Normal,FUN0034,4,
SNH0018958,Benfica,KXM-BEN,3,Depósito,2025-02-24,13:19,14:52,15:24,93,32,Atendido,Normal,FUN0035,4,Cliente voltará amanhã
SNH0013177,Ingombota,KXM-ING,3,,17/03/2025,14:07,15:11,,64,21,Atendido,Normal,FUN0019,4,Atendimento prioritário solicitado
SNH0008334,Benfica,KXM-BEN,3,Levantamento,31/03/2025,08:42,10:32,10:38,110,6,Atendido,Normal,FUN0036,4,
SNH0004698,Talatona,KXM-TAL,4,Abertura de Conta,2025-01-29,12:08,13:23,13:27,75,4,Atendido,Normal,FUN0048,4,
SNH0009857,Miramar,KXM-MIR,3, Levantamento,14/01/2025,09:52,11:15,,0,41,Atendido,Empresa,FUN0032,4,
SNH0016370,Cazenga,KXM-CAZ,3,Levantamento,2025-02-25,08:16,09:00,09:29,44,29,Atendido,Normal,FUN0002,4,Cliente reclamou do tempo de espera
SNH0003955,Maianga,KXM-MAI,3,Levantamento,01/03/2025,14:44,16:08,16:11,84,353,Atendido,Idoso,FUN0006,4,
SNH0002244,Ingombota,KXM-ING,1,Depósito ,15/01/2025,13:59,15:32,16:09,93,37,Atendido,Empresa,FUN0037,4,Cliente reclamou do tempo de espera
